,id,POI,rating,recensione,FEEL_IT
2968,66374466e18e1c186ce0813e,Chiesa San Donato,1,"Sono stato qui dentro per una pizzata di classe,ad un certo punto i camerieri ci hanno sbattuto fuori danzando ,cucina pessima non la consiglio.",negative
2969,66374466e18e1c186ce0813f,Oratorio San Crescentino,4,"Nei pressi di Città di Castello trovate la frazione di Morra, campagna umbra incantevole. L'oratorio di San Crescentino , una piccola chiesa del '400, è dedicata ad un soldato romano decapitato perché cristiano. All'interno bellissimi affreschi di Luca Signorelli ",positive
2970,66374466e18e1c186ce0813f,Oratorio San Crescentino,4,"Mi è stato segnalato questo bell'oratorio e sono voluto andare a vederlo. Purtroppo era chiuso ed ho potuto vedere soltanto l'esterno. Peccato, perchè ho letto che all'interno racchiude importanti  affreschi di Luca Signorelli e della sua scuola. L'oratorio, costruito intorno al 1400,  si trova in posizione collinare non molto distante da Città di Castello, in località Morra con una breve deviazione.",positive
2971,66374466e18e1c186ce0813f,Oratorio San Crescentino,5,L'oratorio custodisce al suo interno affreschi di Luca Signorelli. Purtroppo è visitabile solo nei giorni festivi e prefestivi ad orari ridotti.,negative
2972,66374466e18e1c186ce0813f,Oratorio San Crescentino,1,"Dopo aver fatto l' Ecclesia Card, ci rechiamo a Morra (25 min di auto da Città di Castello). Troviamo all' entrata un cartello col numero del custode da contattare perché la visita avviene solo per appuntamento, nulla ci era stato detto all' acquisto della card.",negative
2973,66374466e18e1c186ce0813f,Oratorio San Crescentino,4,"Non perdete questo gioiellino alle porte di Morra, perché il ciclo di affreschi di Luca Signorelli merita di essere ammirato. E' un piccolo prezioso tesoro",positive
2974,66374466e18e1c186ce08140,Chiesa di Santa Pudenziana,5,"Piccola chiesa, deliziosa nella struttura e nel contesto, da non perdere anche la vista esterna del retro. Purtroppo al momento è aperta solo la domenica pomeriggio grazie all'opera di alcuni volontari, solitamente dalle 16 alle 19. All'interno è possibile leggere cartelli informativi sulle opere e la struttura. Consiglio sicuramente la visita, anche solo esterna se la si trova chiusa.",positive
2975,66374466e18e1c186ce08140,Chiesa di Santa Pudenziana,5,"Questa piccola chiesa romanica è immersa nella campagna Umbria a pochi chilometri da Narni, in località Visciano.
piccola ma ben tenuta viene aperta la domenica pomeriggio da alcuni volontari del paese per poter effetuare la visita.
Interessanti i segni ""massonici"" visibili dentro e fuori dall'edificio. Da non perdere se siete in zona.",positive
2976,66374466e18e1c186ce08140,Chiesa di Santa Pudenziana,5,"Vorrei ringraziare Valentina per la bella esposizione relativamente alla chiesa di Santa Pudenziana , una perla di architettura e di  arte . Vi consiglio di andare a scoprire questa chiesa.",positive
2977,66374466e18e1c186ce08140,Chiesa di Santa Pudenziana,5,"La piccola chiesa in località Visciano di Narni è in mezzo alla campagna e se si vuole visitarla all'interno, cosa che consiglio, bisogna andarci la domenica dalle 16 alle 19 quando alcuni volontari la tengono aperta. E' un gioiello di architettura romanica risalente all'XI secolo, costruito anche con materiali di origine romana, con un nartece prima dell'ingresso ed una torre campanaria che si pensa esser stata usata anche come torre di avvistamento, date le sue dimensioni eccessive rispetto a quelle della chiesa. La facciata posteriore ha una finestrella a forma di croce di Malta, forse segno di un passaggio dei Templari. L'altare è sovrastato da un ciborio e sotto la chiesa c'è una bella cripta. Il luogo è ben tenuto, essendo usato anche per matrimoni, e in ogni anno la domenica successiva al 19 maggio vi si celebra la ricorrenza della santa con una festa religiosa e popolare.",positive
2978,66374466e18e1c186ce08140,Chiesa di Santa Pudenziana,3,"La Chiesa di Santa Pudenziana é una chiesa in stile romanico situata poco prima di Narni, lungo la Flaminia, tra Taizzano e Borgaria.
La chiesa é molto piccola, ma gli elementi architettonici che caratterizzano lo stile romanico ci sono tutti: splendidi capitelli e cornici, ciborio in pietra sopra l'altare, affreschi medievali e cripta.
Veramente una bellissima scoperta.
Unico neo riguarda la posizione, perché la chiesa é molto isolata e percorrere la strada che vi conduce non é semplice. Inoltre il terreno intorno é argilloso, quindi la visita é assolutamente sconsigliata in caso di pioggia, anche moderata.",positive
2979,66374466e18e1c186ce08141,Sorgente della MorÃ¬ca di Stifone,5,"Il posto è bellissimo di per sé, ma la cosa più bella è che negli ultimi mesi ci sono stati grandi miglioramenti. Ero stata a novembre e quando sono tornata ho trovato la strada pulita e sistemata. Pagando 5 euro, viene anche data la possibilità di rimanere a fare il bagno per l'intera giornata. È vero che c'è questo costo (irrisorio) che prima non era previsto, ma trovarsi in un luogo curato, che valorizza le sue bellezze naturali, penso che valga la pena.",positive
2980,66374466e18e1c186ce08141,Sorgente della MorÃ¬ca di Stifone,5,"impronte di storia ancora vive.
Stifone anche se pur una piccolissima frazione racconta con la sua bellezza totalmente intatta e con i suoi edifici uno spaccato della storia d'Italia.
",positive
2981,66374466e18e1c186ce08141,Sorgente della MorÃ¬ca di Stifone,5,"Posto meraviglioso, acqua trasparente di colore turchese chiaro e scuro. Posto pulito e curato. Lo consiglio a chi ama la natura
💞",positive
2982,66374466e18e1c186ce08141,Sorgente della MorÃ¬ca di Stifone,5,"Posto incantevole! Particolare proprio perché poco antropizzato! Un connubio stupendo tra la storia , la natura e l’uomo! Particolarissimo! Ci si immerge nella storia! CONSIGLIATO! DA VISITARE!",positive
2983,66374466e18e1c186ce08141,Sorgente della MorÃ¬ca di Stifone,5,"Una scoperta magnifica nella fantastica Umbria... vicino a Narni. Una passeggianta rilassante a Stifione, piccolissimo borgo un po' dimenticato, con il fruscio dell'acqua come musica di sottofondo.",positive
2984,66374466e18e1c186ce08142,Le Mole,1,Posto bello peccato che per ordinanza comunale fosse chiuso l'accesso alla spiaggetta fino al 17 settembre. Molto furbi nel mettere invece a pagamento l'accesso al fiume nella località Stifone a pochi km. Grandissima fregatura per chi viene appositamente e si ritrova invece a pagare 5€ a testa per 3 ore per accedere al fiume. Ormai cercano di fregarci ovunque ,negative
2985,66374466e18e1c186ce08142,Le Mole,4,"Il posto molto bello e colori affascinanti.. peccato che per scendere ti chiedono i soldi dell’ingresso,davvero vergognoso!!!
Se andate più avanti troverete degli spazi dove scendere gratuitamente,sicuramente più stretti e scomodi ma almeno puoi goderti il paesaggio senza pagare… 
Il fiume è molto freddo ,solo alcuni impavidi riescono a fare il bagno!
Consiglio di andare a vedere",negative
2986,66374466e18e1c186ce08142,Le Mole,5,"Colori meravigliosi e acqua super trasparente, anche se abbastanza fredda. La zona ad ingresso gratuito era chiusa, quindi siamo andati nella zona a pagamento (10€), una villa privata/centro olistico",positive
2987,66374466e18e1c186ce08142,Le Mole,2,"L'acqua in effetti è bella, come nelle foto, e la natura rigogliosa. Sembra il laghetto di Tarzan. Eppure mi è sembrato un luogo piuttosto sinistro, soprattutto per la presenza della grande centrale elettrica che incombe su tutto e non appare mai nelle foto. L'accesso è transennato, occorre scavalcare. La passerella in legno, fatta x prendere il sole, versa in pessime condizioni. L'acqua è davvero gelata e le rocce x entrare hanno una forte pendenza e sono scivolosissime, tanto da rendere impossibile l'immergersi ""solo un po'"". O si fa il bagno o nulla. Da vedere e basta.",negative
2988,66374466e18e1c186ce08142,Le Mole,5,Posto bellissimo un a acqua cristallina e un po' fredda però  vale la pena fare il bagno sei a contatto con la vera natura aria ottima,positive
2989,66374466e18e1c186ce08143,Centro Storico di Otricoli,4,"Il centro storico di Otricoli è un nucleo protetto da una cinta muraria  o quel che ne resta e gode di una posizione invidiabile. Non ha specifici elementi di rilievo, se non segni di un passato importante, è molto curato  e si affaccia, dall'alto, da una parte sulla valle del Tevere  e dall'altra sulle colline della campagna  umbra.  Bella, e inusuale per la zona, la progressione di portici (antiche stazioni di posta)  lungo via  Roma che conduce alla porta  di accesso  del paese. A meno di un chilometro si trova  il notevole parco archeologico, poco noto ma molto suggestivo. ",positive
2990,66374466e18e1c186ce08143,Centro Storico di Otricoli,3,"Il centro storico di Otricoli, é un centro piccolo, piacevole e tutto da scoprire, capace di sorprendere il turista curioso.
Degne di nota sono le due porte, in particolare quella meridionale ornata da merlature guelfe.
Le mura medievali sono perfettamente conservate, e passeggiando per i vicoli del centro storico si possono scoprire simboli e sculture romane.
Il gioiello di Otricoli é però la splendida Collegiata di Santa Maria Assunta, chiesa romanica con affreschi medievali e resti archeologici romani.
Visita assolutamente consigliata che non deluderà. Una splendida tappa durante il tour in Umbria.
",positive
2991,66374466e18e1c186ce08143,Centro Storico di Otricoli,5,"Ci siamo finiti per caso, durante uno spostamento in auto, e ne siamo rimasti estasiati. Si tratta di un piccolo borgo di mille abitanti circa, tenuto benissimo e, soprattutto, vivo, non una finta cartolina. Merita la sosta ed una rilassante passeggiata, in una decina di minuti lo avrete girato tutto. Lo consiglio vivamente a chi, come noi, volesse rilassarsi la sera durante un lungo viaggio in auto; è un posto perfetto per staccare e ritemprarsi prima di riprendere la via.",positive
2992,66374466e18e1c186ce08143,Centro Storico di Otricoli,4,"Il nome della cittadina deriva da Ocriculum  , antica città degli umbri  , questo piccolo borgo è posto su una collina che domina la valle del Tevere  , sulla sinistra dell'antica via Flaminia  . Il centro storico risulta particolarmente conservato all'interno della cinta muraria altomedievale  .",positive
2993,66374466e18e1c186ce08143,Centro Storico di Otricoli,3,"Il centro storico di Otricoli é uno dei più caratteristici borghi medievali dell’Umbria, perfettamente conservato.
Il borgo medievale, di origini umbro - sabine, venne fondato sulla collina ove si trova l’odierno centro storico mentre, nell’epoca romana, il centro abitato venne trasferito in pianura, sulle sponde del Tevere, area oggi occupata dal sito archeologico di Ocriculum.
Oltre alla bellezza del borgo in sé, circondato da una splendida campagna, sono da ritenersi degne di una visita la splendida Collegiata di Santa Maria Assunta, tra le chiese romaniche più belle della regione, l’Oratorio barocco consacrato a San Giuseppe da Leonessa, e le due porte di accesso, tra le quali la Porta Mayor, ingresso settentrionale al borgo, ornata da un torrione, e la Porta Sanseverino, ingresso meridionale del borgo ornata da merlatura guelfa.
In un tour dell’Umbria e dei suoi borghi, una visita al paese di Otricoli, insieme alla splendida vicina frazione di Poggio, é un’eventualità da non sottovalutare.",positive
2994,66374466e18e1c186ce08144,Parco archeologico,4,"La visita a Otricoli è stata la mia seconda uscita dopo la clausura del Covid. Una splendida passeggiata nel verde, tra prati verdi, alberi rigogliosi e rovine antiche. I resti dell'antica città di Ocricolum sono imponenti, ma presentati in maniera assolutamente inadeguata. La passeggiata è splendida ma la pannellistica è insufficiente e inadeguata. Sarebbe bello che la Soprintendenza Archeologica dell'Umbria valorizzasse questo luogo, situato in un comprensorio paesaggistico incredibilmente bello. La passeggiata è adattissima a famiglie con bambini e con cani.",negative
2995,66374466e18e1c186ce08144,Parco archeologico,4,"Situato lungo l'antico tracciato della via Flaminia, questo insediamento ci mostra i resti della città di Ocriculum, lungo le rive del fiume Tevere. I resti, risalenti circa a duemila anni fa, sono ben conservati e le aree verdi ben curate. Una passeggiata decisamente rilassante ed interessante in mezzo alla storia e alla natura che consiglio a tutti. Il sito, al momento della mia visita, non era a pagamento.",positive
2996,66374466e18e1c186ce08144,Parco archeologico,4,"Bel parco archeologico davvero. Sono stato a vedere questo antico posto ieri sera, e devo dire che mi è piaciuto tantissimo. Le antiche rovine danno ancora il senso della grandezza delle costruzioni romane! Devo dire che trovare teatro, terme, monumenti funerari, praticamente in mezzo al nulla stupisce veramente! Questi siti archeologici dei nostri comuni italiani andrebbero valorizzati ancora di più, ma devo dire che questo sito è ben tenuto, vista anche la gratuità dell'entrata. Buona visita a voi popolo di TripAdvisor! ",positive
2997,66374466e18e1c186ce08144,Parco archeologico,5,"Lungo la via Flaminia il sito mantiene intatta la sua bellezza  , immerso nel verde perfetta unione tra archeologia e natura  ; monumenti funerari  , fontana pubblica  , teatro , anfiteatro , le terme un tratto basolato della via Flaminia  . Da vedere  .",positive
2998,66374466e18e1c186ce08144,Parco archeologico,5,È già la seconda volta che ci vado e non vedo l'ora di ritornarci magari con la mia Mountain bike per un bel tour. Consigliato a tutti anche con bambini piccolini. Parco tenuto benissimo.,positive
2999,66374466e18e1c186ce08145,Antiquarium Comunale,5,"Bellissimo e ben tenuto. Personale preparato, disponibile, gentilissimo. Contiene opere provenienti da Ocriculum, compresa la riproduzione del busto di Giove e del mosaico conservati ai musei vaticani.",positive
3000,66374466e18e1c186ce08146,Santuario del Beato Antonio Vici,5,"Molto bello.. risalente al XIII SECOLO, custodisce la reliquia di un antico cuscino dove dormiva il Beato Antonio! Se si passa da quelle parti vale la pena visitarlo!!",positive
3001,66374466e18e1c186ce08146,Santuario del Beato Antonio Vici,3,"Il Santuario si trova sulla destra salendo verso il borgo di Stroncone, vale la pena fare una veloce sosta, nulla di particolare, tuttavia interessante, Aperta la chiesa, all'interno attira l'occhio un corpo mummificato e la pala d'altare. Fuori all'interno di due arcate chiuse da vetrate vi sono dei cicli di affresco, molto probabilmente più fruibili quando i lucchetti di ingresso sono aperti.",positive
3002,66374466e18e1c186ce08147,Palazzo Comunale,4,"Al palazzo comunale, si può salire sia con un ascensore, appena entrati nel borgo, o a piedi percorrendo vie e scalinate suggestive. Se si sceglie di salire con l'ascensore, scendere al 3° piano, per non perdere il fascino di entrare al palazzo. Prima magari ammirate il pozzo.
Entrando dal portone, si sale una ripida gradinata che ci porta alla sala consiliare, questa è ricca di fascino e storia e la luce del sol penetra dalla finestra illuminando quanto basta. Nella sala ci sono raffigurati gli stemmi di tutte le maggiori famiglie del comune, lo stemma del paese e delle frazioni e, si possono vedere i corali, cioè codici minati del XIV secolo.",positive
3003,66374466e18e1c186ce08147,Palazzo Comunale,5,"Nel cuore dell'Umbria, in una magica cornice dove tt sembra fermo nel tempo, sorge il comune di Stroncone. Varcata la port principale della città ci si immerge immediatamente in un clima quasi fiabesco. curata nei minimi dettagli e di una bellezza del tutto naturale, è avvallata poi anche dalla cortesia dei suoi abitanti. appena varcata la porta si può prendere l'ascensore che porta i8n cima al borgo (ma si può anche tranquillamente visitare a piedi). al quinto piano si trova il palazzo comunale dove si possono ammirare i meravigliosi coralli, tenuti in maniera davvero spettacolare e conservati in modo impeccabile....è stata una piacevole sorpresa che mi porterà a rivisitare nuovamente questo luogo magico che incanta al solo varcare la soglia. Consigliatissimo",positive
3004,66374466e18e1c186ce08148,Chiesa San Giovanni Decollato,5,"Classica chiesa di paese, ubicata proprio alle spalle della porta delle  mura. Nulla di eccezionale dal punto di vista artistico/architettonico, ma molto curata.  Vi si percepisce l'atmosfera del borgo medioevale!",positive
3005,66374466e18e1c186ce08148,Chiesa San Giovanni Decollato,4,"Capitato per caso non solo qui, ma proprio nella cittadina di Stroncone, avendo trovato la porta aperta ho fatto un giro in questa piccola chiesa. Nulla che non abbia già visto nei miei diversi giri e niente per cui strapparsi i capelli, questo è chiaro, ma è stata comunque una visita piacevole: per quanto piccola e non troppo attirante dall'esterno, all'interno ci sono degli affreschi molto carini. Se si capita in zona e non si ha fretta, ci si può fare anche un giro!",positive
3006,66374466e18e1c186ce08148,Chiesa San Giovanni Decollato,3,"La Chiesa di San Giovanni Decollato, rinnovata in stile barocco nel XVIII secolo, presenta un esterno molto semplice, cui si contrappone l'interno molto elaborato.
Splendido é l'affresco della volta che rappresenta il Battesimo di Cristo, contornato da decorazioni dai vari colori.
L'altare maggiore presenta tre tele, cui la centrale raffigurante il Martirio di san Giovanni Battista del Bastiani.
La chiesa rappresenta l'opera architettonica più particolare di Stroncone, da comprendere durante la visita del borgo.",positive
3007,66374466e18e1c186ce08149,Porta San Francesco,4,"Chiamata anche ""Porta vecchia"", ha cambiato spesso denominazione. Dallo statuto nocerino del 1371, che la chiamava Porta S.Francesco (per via del miracolo che il Santo compì nei pressi della porta, resuscitando un giovane nocerino), alla voce popolare che la chiamava ""Porta Nuova"", fino a quando, nel sec XVI, fu chiamata ""Porta Vecchia"", in seguito alla costruzione della nuova. La porta, di stile duecentesco, ha una grande arcatura a tutto sesto; dalla sommità si dominava tutta la zona antistante e, particolarmente, la via Flaminia. Davanti vi era il ""fossatum comunis"" (fosso del comune), che si poteva transitare solo attraverso il ponte levatoio. Sulla facciata esterna, sopra l’arcatura, sono scolpiti stemmi di vari podestà.",positive
3008,66374466e18e1c186ce08149,Porta San Francesco,3,"La Porta di San Francesco, situata nella parte bassa del paese, é il gate di accesso al Centro Storico di Nocera. Il tutto ê molto ben ristrutturato, il passaggio attraverso essa é obbligato. Una foto veloce, brevissima sosta e via!",positive
3009,66374466e18e1c186ce08149,Porta San Francesco,4,bella e grande porta di san francesco a nocera umbra da visitare assolutamente se si fa il giro del paese,positive
3010,66374466e18e1c186ce08149,Porta San Francesco,3,"La Porta di S. Francesco (detta anche Porta Vecchia) è l’accesso al centro storico di Nocera Umbra, cittadina fortemente danneggiata dal terribile terremoto del 1997 e che, faticosamente, sta cercando di ricostruirsi un futuro turistico. 

La porta duecentesca mostra un grande arco a tutto sesto e un tempo era proprio di fronte al ""fossatum comunis"" (fosso del paese), che si poteva oltrepassare solo attraverso il ponte levatoio e che dominava sulla sottostante Via Flaminia 

Sulla facciata (sopra l'arco), sono scolpiti gli steli dei podestà, mentre se prestate attenzione si notano ancora alcune pietre scheggiate che ci riportano alle battaglie ed assedi della città di un tempo. 

Prestate attenzione mentre passeggiate in direzione centro storico.",negative
3011,66374466e18e1c186ce0814a,Torre civica,4,bella e grande torre civica a Nocera umbra da visitare assolutamente se si gira il paese insieme alle altre cose.,positive
3012,66374466e18e1c186ce0814a,Torre civica,3,Quando si fa un giro nel paese di Nocera Umbra ovviamente si vede anche questa torre. Carina ma nulla di che.,positive
3013,66374466e18e1c186ce0814a,Torre civica,4,"Proprio alle spalle della cattedrale di S. Maria Assunta sorge il Campanaccio (detta anche Torre Civica, o dei Trinci) e che rappresenta ciò che resta di quella che un tempo era la Rocca della città. 

Eretta nell’XI secolo ha pianta quadrata e massiccia muratura appena alleggerita da due monofore sui lati. 

Il luogo è noto per due episodi di sangue: la strage dei Trinci del 1421 quando qui furono uccisi Nicolò e Bartolomeo Trinci, fratelli di Corrado III che per vendicarli conquistò con le armi la città e, come da targa affissa sulla facciata principale della torre, il castellano Piero da Rasiglia, acceccato dalla gelosia, uccise la bella e giovane moglie Orsolina di Fratta da Trevi.   

Restaurata dopo il terremoto del 1997, oggi si presenta in tutto il suo splendore.",negative
3014,66374466e18e1c186ce0814a,Torre civica,3,"La torre civica si trova nel punto più alto della cittadina e la salita è permessa tramite biglietteria che si trova alla base della torre. Bisogna salire un centinaio di scalini e dalla cima si ha una bella visione a 360° delle zone circostanti. Visto il costo del biglietto, secondo me eccessivo per la visita, non la reputo imperdibile dato che anche la terrazza panoramica di fronte all'ingresso offre una bella veduta sulla vallata sottostante.",positive
3015,66374466e18e1c186ce0814a,Torre civica,3,"In cima al Paese, ex postazione difensiva (oggi punto panoramico) presenta una salita non lunga di qualche decina di scalini (attenzione alla testa in alcuni punti). Panorama spettacolare, E' stata teatro di fatti storici locali importanti, ma oggi è completamente spoglia.",positive
3016,66374466e18e1c186ce0814b,Convento Padri Carmelitani,5,"Uno spazio accogliente, conosco la cappella e il parco interno... La chiesa è intima e raccolta, molto adatta alla adorazione eucaristica. Messa estiva alle 17.30 preceduta dal rosario. 
Il parco è veramente da vedere, con alberi secolari , campo da calcio, da pallavolo... C' è la possibilità di alloggio con camerate. ",positive
3017,66374466e18e1c186ce0814b,Convento Padri Carmelitani,5,"immerso in un'ampia area boschiva, lontano dai rumori che distraggono, il convento con la sua chiesa dedicata a San Paolo Apostolo è il luogo ideale per meditare e ritrovare se stessi. Oggi luogo d'accoglienza per i pellegrini  che percorrono la via francigena e ormai alle viste di Assisi. dal bosco al suo interno si può ammirare la bellezza medievale del borgo di Nocera Umbra (recuperato magistralmente dopo il terribile terremoto del 1997). Nocera Umbra è definita città delle acque: quindi non perdetevi l'opportunità di una rinfrescante e gustosa bevuta!
All'interno della minuscola chiesa, imperdibile la tela posta sopra l'altare risalente al XVII secolo e raffigurante la conversione di San Paolo. Buona sosta!.",positive
3018,66374466e18e1c186ce0814b,Convento Padri Carmelitani,4,"luogo suggestivo a contatto con la natura, olivi, animali vari... molto bello il santuario con gli affreschi del '400 - accoglienza molto buona e cibo ben curato",positive
3019,66374466e18e1c186ce0814b,Convento Padri Carmelitani,1,Pessimo perché alla mia amica gli è venuto un trauma………………………………………… il cibo non era molto buono e c’era un’imfestazione di vespe,negative
3020,66374466e18e1c186ce0814c,Gli Antichi Lavatoi,4,"Alle spalle della chiesa di San Filippo, scendendo lungo la strada che porta a Porta San Martino, si trovano gli Antichi Lavatoi. Evidentemente ristrutturati da non molto tempo, testimonianza storica di quei tempi e molto carini. Peccato solo la trascuratezza dell'area.",negative
3021,66374466e18e1c186ce0814c,Gli Antichi Lavatoi,3,"All’interno delle mura del centro storico e leggermente defilati su via S. Martino sorgono gli antichi lavatoi, la cui origine è poco nota anche se è facile supporre che risalgono a circa un secolo fa, viste le indicazioni del Comune affisse su targa che risalgono agli ‘30 del XX secolo e che invitano ad un uso appropriato del luogo mentre si fa il bucato. 

L’imponente copertura è forse dovuta a lavori di ampliamento che hanno interessato (metà dell’800), la chiesa di San Filippo che sorge propria sopra i lavatoi. 

 
Nulla di incredibile, ma la vera suggestione è che si trovano in un contesto pregevole medievale lungo le mura presso Porta S. Martino, un tempo accesso principale della città, poiché qui arrivava la Via Flaminia.",positive
3022,66374466e18e1c186ce0814d,Museo San Francesco,5,meravigliosa scoperta di dipinti  di autori famosi e incredibile reperti della presenza longobarda in Nuceria cammellria,positive
3023,66374466e18e1c186ce0814d,Museo San Francesco,5,"Una magnifica, inaspettata esperienza in questa pinacoteca piccola, ma di valore. Per chi ama l'arte medievale, questo luogo va sicuramente conosciuto, in particolar modo per due opere d'arte (il grande crocifisso e il polittico) da contemplare a lungo. Grande attenzione ai visitatori da parte del personale volontario ivi presente, motivato da una evidente passione per i luoghi che rende la visita ancora più significativa, arricchendola di opportune spiegazioni che contestualizzano la collezione.",positive
3024,66374466e18e1c186ce0814d,Museo San Francesco,4,"bellissimo museo di san francesco che poi nella omonima chiesa
vasta e molto interessante la pinacoteca",positive
3025,66374466e18e1c186ce0814d,Museo San Francesco,4,"Di questa interessante visita arricchisco la memoria con  cinque opere di spessore: il polittico dell'Alunno datato 1483; la duecentesca grande Croce dipinta; l'affresco della Madonna della Misericordia del 1530 di Venanzo da Camerino; la piccola Madonna col Bambino del 1310 di Segna di Bonaventura e soprattutto la tavola di Matteo da Gualdo che raffigura l'incontro tra Gioacchino e Sant'Anna, genitori di Maria, alla porta Aurea. L' iconografia, in questo dipinto, rappresenta perfettamente l'analisi  iconologica che si focalizza sull' esaltazione della purezza della Madonna concepita attraverso un semplice bacio e rappresentata nel suo aspetto di Immacolata Concezione. È un dipinto che cattura il momento  dove arte e spiritualità mirabilmente si fondono. 
",positive
3026,66374466e18e1c186ce0814d,Museo San Francesco,5,"Ottima visita guidata all'iterno del museo tra le maggiori opere di Benozzo Gozzoli e pellissima la Ex Chiesa.
Ottimo vino durante la visita!
Grazie di questa splendida esperienza",positive
3027,66374466e18e1c186ce0814e,Picked Parrot,5,"Ottimo ambiente circondato dal verde e dalle mura di Nocera, acqua pulita e personale gentile ne fanno un posto unico nel suo genere!!!",positive
3028,66374466e18e1c186ce0814e,Picked Parrot,5,"Il regno della pizza...e non solo. gnocco fritto e carbonara.
passateli a trovare se siete in zona...e anche se non lo siete.",positive
3029,66374466e18e1c186ce0814e,Picked Parrot,5,"Nel bel ristorante pizzeria nella campagna di Gaifana nel comune di Gualdo Tadino siamo stati accolti piacevolmente dai proprietari Mario e Assunta e abbiamo trascorso una gradevole serata mangiando una pizza deliziosa, divertendoci spensieratamente con in nostri amici di sempre.",positive
3030,66374466e18e1c186ce0814e,Picked Parrot,4,La pizza è veramente ottima e ben condita. Anche la carne è buonissima. Il locale molto carino e il personale gentile.,positive
3031,66374466e18e1c186ce0814e,Picked Parrot,5,"Posto bellissimo dove passare sia una serata tranquilla che una festa con musica.
Vista da mozzafiato a bordo piscina ai piedi del Centro Storico del Paese, soprattutto di notte con la piscina illuminata. 
Inoltre all'interno è presente un centro benessere con sauna, bagnoturco e vasca idromassaggio, e al piano superiore una grande terrazza.
Ideale per festeggiare compleanni e qualsiasi altra cosa nel periodo estivo.",positive
3032,66374467e18e1c186ce0814f,Musei Nocera Umbra,3,effettivamente il lato culturale di nocera umbra anche di domenica è abbastanza ben rappresentato peccato però per una cittadina che ambisce a risollevarsi dal terremoto non quello di adesso ma i anni fa di domenica non  abbia negozi con prodotti alimentari caratteristici aperti niente al di fuori di tre bar..peccato eravamo ben intenzionati a lasciarci tentare dalle bontà della zona..,negative
3033,66374467e18e1c186ce0814f,Musei Nocera Umbra,4,Sono tornato spesso negli ultimi anni in questa bella cttadina ed ho potuto quindi constatere i progressi fatti nella sua ricostruzione dopo il terremoto del 97.Questa volta siamo saliti in cima alla torre civica da dove si ha una vista eccezionale sui dintorni. Cosa molto importante nel passato per potersi organizzare in caso di attacchi alla rocca.,positive
3034,66374467e18e1c186ce0814f,Musei Nocera Umbra,4,"Al modico prezzo cumulativo di €4 è possibile visitare i tre musei civici del suggestivo borgo medievale di Nocera Umbra, ben ristrutturato dopo il terremoto del 1997 che ha praticamente spopolato un centro storico molto bello ma che fatica a rinascere. Il mio percorso è partito dal Museo Archeologico, prezioso contenitore di reperti della zona che vanno dal paleolitico fino all'età longobarda. Il museo è ben organizzato per periodi, con cartine che illustrano le località nelle quali sono avvenuti i ritrovamenti. Non molto ricco, conserva comunque oggetti e testimonianze di un territorio strategico per la sua posizione lungo una importante strada di collegamento fra il Tirreno e l'Adriatico, fra Roma e Ancona. La torre civica, a poche decine di metri sulla cima del colle, è la seconda sede, e può essere risalita per raggiungere la sommità dalla quale è visibile un ampio e commovente panorama che spazia dall'Appennino alla Via Flaminia. La torre fra l'altro è il simbolo della ricostruzione post-terremoto. Terza sede è la pinacoteca, nella piazza principale, ospitata nell'antico tempio sconsacrato di San Francesco, che conserva notevoli opere sacre provenienti dalle chiese della cittadina e gli interessantissimi affreschi di Matteo da Gualdo, importante maestro del gotico internazionale italiano. La fruizione di ogni singolo museo, in alternativa, ha il costo di €2. La visita complessiva può avvenire in circa 2 ore.",positive
3035,66374467e18e1c186ce0814f,Musei Nocera Umbra,5,"Dopo vent’anni dal terremoto una città ricostruita in tutta la sua bellezza, dalle case, ai monumenti fino ai vecchi lavatoi.
Visitandola non incontri molte persone perché dopo il terremoto è stata abbandonata da una parte della popolazione; ma nei portici che conducono ai lavatoi mi sono soffermata con delle signore che ricamavano, per continuare una tradizione che spero non svanisca mai... Complimenti a tutti i Nocerini.",positive
3036,66374467e18e1c186ce0814f,Musei Nocera Umbra,5,"Il piccolo borgo di Nocera Umbra completamente ristrutturato offre un museo di grande rilievo anche se poco conosciuto e apprezzato dalla classiche mete turistiche. Nel periodo natalizio il borgo ospita inoltre un museo-presepe lungo le vieuzze, denominato delle acque in quanto percorso in tutta la sua lunghezza dalla famosa acqua che sgorga generosa.

Una piacevole scoperta",positive
3037,66374467e18e1c186ce08150,Edicola,4,Fuori dal percorso principale. Ci si va solo se si sa che c'è. Comunque merita la passeggiata perché è molto bello. Anche ben conservato. ,positive
3038,66374467e18e1c186ce08150,Edicola,4,"Pittoresco tempietto situato su una via periferica del paese, particolare per l'abbinamento di una struttura classicheggiante ad elementi invece non classici, come animali e geometrie particolari. Carino l'affresco interno.",positive
3039,66374467e18e1c186ce08150,Edicola,4,Perfettamente restaurato e non valutato come tante opere - forse troppe - italiane; bisogna andare a cercarselo e non ci sono spiegazioni sul manufatto - peccato perché il pezzo merita davvero una visita preparata,negative
3040,66374467e18e1c186ce08150,Edicola,3,Il titolo della recensione riflette un dato di fatto:purtroppo  non sono riuscita a reperire notizie su questa piccola edicola ben conservata. Ho anche un po' faticato a trovarla perché è incastonata fra le case del paese e bisogna avere occhio per vederla.,positive
