id,latitude,longitude,nome,descrizione
296,4272252294,1211971841.0,Area Archeologica del Tempio del Belvedere,"Il tempio, di epoca etrusca, A"" situato all'estremitA  settentrionale della cittA , disposto su una spianata panoramica."
297,4279227887,1309265392.0,Piazza San Benedetto - Norcia,"Piazza San Benedetto, fulcro del regolare impianto urbano giA  nell'Alto Medioevo, A"" uno spazio sapientemente articolato in funzione degli edifici monumentali che la delimitano, in una stratificazione di funzioni, stili ed epoche dal gotico trecentesco al rinnovamento ottocentesco."
298,4258517954,1284253186.0,Chiesa di San Michele Arcangelo - Polino,"La Chiesa di San Michele Arcangelo di Polino, A"" il monumento attorno al quale si snoda il nucleo urbano centrale della cittA ."
299,4279254522,1309334398.0,Basilica di San Benedetto,"La basilica di San Benedetto A"" prospiciente la piazza omonima, fulcro del centro storico della cittA  di Norcia."
300,4311371978,123832062.0,Oratorio di San Bernardino,L'Oratorio di San Bernardino rappresenta il massimo esempio di arte rinascimentale a Perugia.
301,4261025444,1254538116.0,GEOLAB - Museo laboratorio di scienze della Terra,"Il Geolab A"" uno spazio espositivo permanente dedicato alla divulgazione delle Scienze della Terra."
302,4251935969,1251549941.0,Palazzo dei Priori - Narni,"Il palazzo dei Priori A"" un edificio ricco di elementi stupendi, che lo rendono un monumento tra i piA1 belli dell'architettura civica."
303,4260774172,1229580338.0,Chiesa e Eremo di Santa Illuminata - Guardea,"A pochi chilometri a sud di Guardea, poco distanti dalla statale 205 amerina, circondati da querce e grandi massi, si ergono i resti della chiesa e del convento di S. Illuminata."
304,4262538562,1230747233.0,Castello di Guardea Vecchia,"Su un colle situato proprio alle spalle del paese di Guardea, in uno dei luoghi piA1 panoramici dellaAmerino, si stagliano i ruderi dellaantico castello di Guardea Vecchia."
305,4266957237,1221671761.0,Chiesa di San Nicolǃ��,"Nel 1576 ebbe inizio il rifacimento della chiesa di S. NiccolA2 (la prima risaliva al XII sec.), progettista Ippolito Scalza, ""urbevetanus"" (come si definisce lui stesso nella firma apposta sul gruppo marmoreo della PietA , che si trova nel Duomo di Orvieto), il quale seguA! personalmente i lavori per circa 10 anni; soltanto nell'ultimo periodo fu sostituito da Antonio Carrarino, durante la costruzione del campanile."
306,4257472507,1233036894.0,Chiesa di Santa Maria Assunta - Lugnano in Teverina,"La Chiesa di S. Maria A"" il simbolo e il fulcro della ComunitA  della Terra di Lugnano."
307,4257027305,1233164023.0,Chiesa e Convento di San Francesco - Lugnano in Teverina,Costruito nel 1229 nello stesso luogo dove nel 1212 il Santo aveva predicato e compiuto un miracolo.
308,4275094073,1253193993.0,Il Vicus (BORGO ANTICO) Martis Tudertium,"La costruzione della romana via Flaminia, risalente alla seconda metA  del III secolo a.C., aveva inizialmente una funzione di tipo militare e impiantava un'arteria di rapido collegamento fra Roma e il mare Adriatico. La presenza di un'infrastruttura come questa condizionA2 pesantemente l'evoluzione delle popolazioni limitrofe, portando un'apertura culturale, economica e sociale."
309,4268653377,1210178108.0,Chiesa di San Biagio - Porano,"Ricordata giA  dalla Ratio Decimarum del XIII secolo, il registro delle decime che venivano riscosse dagli enti ecclesiastici, la chiesa parrocchiale di San Biagio a Porano, ha assunto oggi un aspetto molto differente da quello originale in quanto gli interventi sulla struttura sono stati numerosi."
310,4272020769,1253948236.0,Catacomba di Villa San Faustino,"Si estende in localitA  Grotta Traiana, nella piccola frazione di Villa San Faustino nel comune di Massa Martana, a breve distanza dal tracciato antico della via Flaminia e dal Ponte Fonnaia"
311,4354938275,1217680034.0,Castello Bufalini - San Giustino,"La storia dell'edificio A"" legata indissolubilmente a quella della famiglia Bufalini, che vantava personaggi affermatisi in ambito ecclesiastico, letterario e giuridico"
312,4355901872,1217096748.0,Repubblica di Cospaia,"La repubblica di Cospaia A"" stata un piccolo territorio indipendente dal febbraio 1441 al giugno 1826. Attualmente A"" una frazione del Comune di San Giustino."
313,4283478759,1257910904.0,Palazzo Pubblico - Giano dell'Umbria,"Il palazzo del Municipio, di origine medievale, A"" stato rimaneggiato piA1 volte nel corso dei secoli ed A"" stato ulteriormente rinnovato di recente."
314,4271688294,1211425535.0,Museo archeologico nazionale - Orvieto,"Raccoglie i materiali di piA1 antico e recente ritrovamento e costituisce, assieme al museo della Fondazione Faina una sintesi delle conoscenze archeologiche su Orvieto"
315,4291746397,1214354944.0,Castello di Montegiove,"Costruito come fortificazione su un colle tra l'orvietano e il perugino e conteso dai capitani di ventura, oggi il Castello di Montegiove A"" un'elegante residenza aperta al pubblico, visitabile tutto l'anno."
316,4287860753,1205828015.0,Castello di Carnaiola,"A<<CastrumA>> costruito attorno all'anno Mille dagli orvietani per vigilare sul guado del Chiani, nel punto dove in etA  romana era stato eretto come argine praticabile il A<<muro grossoA>> venne trasformato in possente castello con bastioni angolari nel XVI secolo (all'interno, affreschi del XVI-XVII secolo)."
317,4275094522,1253193689.0,Chiesa di Santa Maria in Pantano,"La romanica chiesa di Santa Maria in Pantano, sorge su fondamenti Romani nella area archeologica del Vicus Martis"
318,4273230947,1252894904.0,Abbazia di San Faustino,"Isolata nei pressi di Villa San Faustino, frazione di Massa Martana, l'abbazia fu costruita sopra un insediamento di epoca romana, come si evince da alcuni ruderi ancora presenti vicino all'edificio religioso."
319,4277657867,1252343141.0,Chiesa di San Felice - Massa Martana,"Nella piazza principale di Massa Martana, che conserva ancora le caratteristiche del centro fortificato, si trova la chiesa di San Felice, dedicata al patrono, che la leggenda vuole vescovo e martire dellaantica Civitas Martana."
320,4258523127,1284287064.0,Museo - Laboratorio dell'Appennino Umbro,"Il museo si trova nel centro storico di Polino, allainterno della rocca."
321,4243917948,1254589423.0,Castello del Poggio - Otricoli,"Poggio di Otricoli, situato su un altura a 387 m. sul livello del mare, sotto il Monte S. Pancrazio (1027 m.), A"" un piccolo ma delizioso paese dellaUmbria meridionale, affacciato alla valle del Tevere e allaalta Sabina."
323,4271157496,1293459266.0,Chiesa di San Carlo Borromeo,"E' una chiesa parrocchiale, costruita nel 1635 in sostituzione della Chiesa di S. Antonio da Padova, attualmente scomparsa, che si trovava all'interno delle mura castellane."
324,428401994,1235266355.0,Chiesa dei Santi Filippo e Giacomo,"La chiesa dei Santi Filippo e Giacomo sorge in piazza Vittorio Emanuele II, la piazza principale di Monte Castello di Vibio."
325,4310828723,1238878814.0,Porta Marzia,"Porta Marzia si trova inserita come arco cieco nella muratura della rocca Paolina, maestosa opera architettonica cinquecentesca estesa sul vasto quartiere di colle Landone, rilievo meridionale su cui sorge Perugia."
326,4335013368,1257466066.0,Area archeologica della Guastuglia,"L'area archeologica si estende in pianura, fuori dalle mura medievali occidentali di Gubbio"
327,4275466125,1286410636.0,Chiesa di San Giovanni Battista,"La chiesa di San Giovanni Battista di Vallo di Nera fu edificata nel corso del XIII e XIV secolo, per quanto riguarda la parte absidiale, ed ampliata e parzialmente ricostruita nel XVI secolo (la data A"" incisa sull'angolo sinistro della facciata)."
328,434420919,1243641303.0,Pieve di Santa Maria - Pietralunga,"La Pieve di Santa Maria A"" la Chiesa parrocchiale di Pietralunga, che si innalza maestosa in piazza Fiorucci."
329,4271931758,1211086387.0,La ceramica di Orvieto,Storia e caratteristiche della ceramica di Orvieto: dai buccheri degli etruschi al galletto orvietano
330,4292039928,1205156848.0,Chiesa del Santissimo Crocefisso,"Poco fuori della porta nord di Monteleone di Orvieto, lungo la Umbro Casentinese, si trova la Chiesa del SS.mo Crocefisso."
331,4275485171,1286493508.0,Chiesa di San Rocco - Vallo di Nera,"La Chiesa di San Rocco si trova fuori a Vallo di Nera, lungo la strada che conduce ai casali. Venne eretta nel sec. XV."
332,4333178669,1274087445.0,Chiesa di Sant'Andrea - Sigillo,"La chiesa A"" ubicata nelle vicinanze dell'antica Rocca, tanto da confendersi con essa, la facciata, incompiuta, e laabside, simili a fortilizio, si scorgono da lontano cosA! come il campanile che si profila elevato sullo sfondo."
333,4343219176,1242555563.0,"Museo ornitologico - naturalistico ""Silvio Bambini""- Pietralunga","Situata sul fianco nord-est dellaAlta Valle del Tevere, Pietralunga occupa la parte terminale di un crinale collinare a ridosso dellaAppennino umbro-marchigiano."
334,4344231337,1243701341.0,La Rocca Longobarda - Pietralunga,"Da qui possiamo ammirare i resti della porta d'accesso all'antico maniero, costruito in epoca longobarda."
335,4343093223,1246163971.0,Abbazia di San Benedetto Vecchio,"L'abbazia si trova lungo la strada provinciale che da Pietralunga porta a Reggio, in collina, lontana dai centri abitati."
336,4249823822,1266264841.0,Palazzo comunale - Stroncone,"Questo edificio, anticamente chiamato Palazzo dei Priori, A"" molto probabilmente del XIII secolo, ma nei secoli successivi ha subito vari rimaneggiamenti e modifiche che ne hanno alterato le linee originarie."
337,4250958033,1232489856.0,Chiesa di Santa Maria Assunta - Giove,"La chiesa di Santa Maria Assunta, custodita all'interno delle mura cittadine, A"" stata costruita nel 1740 e presenta una facciata armonica custodita fra due campanili."
338,4250922562,1232519638.0,Borgo storico medievale di Giove,"Il centro storico di Giove A"" un classico esempio di impianto medioevale: una fitta serie di vicoli si intreccia all'interno del perimetro delimitato dalle mura medievali e caratterizzato dal sovrapporsi di archi, scale e contrafforti."
339,4250954586,1232850776.0,Cappella di San Rocco,"La cappella di San Rocco sorge sulla via Amerina, che da Giove conduce ad Amelia, e fu edificata intorno al XVI secolo come offerta al Santo invocato contro la pestilenza."
340,433869571,1235291348.0,Rocca d'Aries,"La rocca d'Aries, nei pressi di Montone, ha origini molto antiche, fu eretta dalla famiglia Fortebracci sui resti di un antico fortilizio a difesa della primitiva popolazione."
341,4249823822,1266264841.0,Il borgo medievale di Stroncone,"Stroncone, il borgo medievale sulla sommitA  di un ameno colle olivato, a breve distanza da Terni"
342,4271849809,121106519.0,Torre del Moro,"La torre si trova al centro di Orvieto, lungo il corso cittadino."
343,4291645737,120516916.0,Teatro dei Rustici,"Il Teatro dei Rustici di sorge allainterno di Monteleone di Orvieto, piccolo borgo storico situato allaestremo nord della provincia di Terni."
344,4291710891,1205118003.0,Torre dell'orologio - Monteleone di Orvieto,"Sulla Piazza Pietro Bilancini di Monteleone di Orvieto, quasi come il fondale di un palcoscenico si eleva la torre dellaorologio: fu costruita, alla fine del 1800, su disegno dellaarchitetto monteleonese Filidio Lemmi, con i laterizi fabbricati nelle locali fornaci, che danno alla costruzione un tono caldo ed armonioso."
345,4271661632,1211368667.0,Museo Emilio Greco - Orvieto,"Situato sulla Piazza del Duomo di Orvieto, sulla destra della Cattedrale e nella sua immediata prossimitA , Palazzo Soliano A"" la piA1 vasta e imponente delle residenze pontificie orvietane."
346,4272159766,1210544834.0,Necropoli di Crocifisso del Tufo - Orvieto,"La necropoli A"" estesa lungo il versante settentrionale della rupe tufacea su cui sorge Orvieto, l'etrusca Velzna"
347,4310430681,1238614768.0,Chiesa e Monastero di Santa Giuliana,"Il complesso conventuale di Santa Giuliana si trova, nel rione di porta Eburnea, nella parte terminale dei giardini di piazza Partigiani a Perugia."
348,4311484926,1238958706.0,Palazzo Gallenga-Stuart,Palazzo Gallenga-Stuart si trova a Perugia in piazza Fortebraccio vicino all'imponente Arco Etrusco.
349,4311134992,1278881891.0,Chiesa di San Filippo - Nocera Umbra,"Si raggiunge la chiesa di San Filippo percorrendo una suggestiva via con portici del XVII secolo, nella parte alta di Nocera Umbra."
350,4311137,1278997638.0,Chiesa di San Francesco - Nocera Umbra,"La quattrocentesca Chiesa di San Francesco si affaccia sulla piazza Caprera, nella parte alta dellaantico abitato di Nocera Umbra, ed A"" sede della Pinacoteca e Museo Civico."
351,4271689279,1211251329.0,"Museo ""Claudio Faina"" e Museo civico - Orvieto","The Museo Claudio Faina and the Museo Civico Archeologico are housed inside Palazzo Faina, located in Piazza Duomo, in Orvieto."
352,4283439879,1257910373.0,Chiesa di San Francesco - Giano dell'Umbria,"La Chiesa di S. Francesco, risale alla seconda metA  del XIII secolo"
353,4275428093,1286301814.0,Chiesa di Santa Caterina - Vallo di Nera,"Le parti piA1 antiche della Chiesa di Santa Caterina, a Vallo di Nera, appartengono al sec. XIV o al principio del sec. XV (campanile a vela, parete di fondo, ingresso del monastero)."
354,4249365907,1235473002.0,Chiesa Santa Maria della Neve,"Situata nella caratteristica Piazza San Valentino, la chiesa ha origini altomedioevali quando era ancora una piccola pieve di campagna intorno alla quale sorse il nucleo abitato successivamente fortificato."
355,4336381439,1232679219.0,Piazza Fortebraccio - Montone,"L'incantevole piazza di Fortebraccio riprende il nome dal capitano di ventura Andrea Fortebracci, detto appunto Braccio da Montone, che fu signore del castello a partire dal XIII secolo."
356,424984467,126623325.0,Oratorio di San Giovanni Decollato,"LaOratorio di S. Giovanni Decollato, situato a sinistra della porta di ingresso dellaantico Castello di Stroncone, A"" un autentico gioiello daarte e architettura."
357,4279453484,1309435885.0,Tempietto - Norcia,Il piccolo monumento in pietra si trova in vicolo del Tempietto ad angolo con la centrale via Umberto I.
358,4306150415,1261805503.0,La chiesa di San Damiano,"Si tratta del luogo della conversione di San Francesco, nel quale ascoltA2 la voce del Crocefisso che gli diceva le parole ""Va' e ripara la mia casa"", e dove Santa Chiara visse per 42 anni e morA!."
359,4304579472,126126356.0,Il Santuario di Rivotorto e paesaggio storico,"La chiesa di Santa Maria di Rivotorto sorge a pochi chilometri da Santa Maria degli Angeli, e fu eretta, in forme dal rimando neo-gotico dopo il terremoto del 1854 sul posto di un edificio precedente costruito per proteggere il tugurio francescano che A"" custodito all'interno della chiesa."
360,4310297653,1235011873.0,Ipogeo di San Manno - Perugia,"Poco distante dalla cittA  di Perugia, in localitA  Ferro di Cavallo, si trova all'interno della casa medievale dei Cavalieri di Malta"
361,4308938389,124244817.0,Necropoli del Palazzone e Ipogeo dei Volumni - Perugia,"La necropoli A"" oggi situata in un'area archeologica attrezzata, con percorsi visita e un Antiquarium che accoglie alcuni reperti e mostre tematiche sugli aspetti della vita quotidiana e sociale degli Etruschi"
362,4263879825,1256351596.0,Anfiteatro romano a Carsulae,"L'anfiteatro sorge nell'area della antica cittA  di Carsulae (presso San Gemini), su un vasto pianoro a circa 450 m sul livello del mare, di fronte all'antico teatro."
363,4268697202,1209650319.0,Castel Rubello - Porano,Contesto: isolato nel contesto agricoloDatazione: XIII SECOLOAttuale uso: attivitA  ricettivaProprieta: Privata
364,4271784636,1254329383.0,Ponte Fonnaia,"Il ponte Fonnaia, costruito dai romani nel 220 a.C., A"" una poderosa costruzione viaria, ad una sola arcata a tutto sesto obliqua rispetto alla direttrice del ponte, costruita in grossi blocchi di travertino perfettamente squadrati e dotati di bugnatura."
365,4353822531,1219678946.0,Palazzo Margherini Graziani,"Contesto: ruraleDatazione: XVII SECOLOSituato sulle pendici di un colle che si innalza al di sopra dellaalta valle del Tevere, il palazzo Magherini Graziani gode di una bellissima vista panoramica."
366,4311255308,1238988599.0,Pozzo etrusco,"Perugia accoglie nei sotterranei del Palazzo seicentesco Bourbon-Sorbello la piA1 monumentale tra le opere di ingegneria e architettura idraulica etrusca. Splendido esempio della maestria costruttrice etrusca il Pozzo, realizzato nella seconda metA  del III a.C., A"" ubicato ai piedi del Monte di Porta Sole, nel punto piA1 elevato della cittA , corrispondente in antico all'acropoli della cittA ."
367,4274305069,1284132455.0,Castel San Felice,"Altitudine: 334 Contesto: montagna Centro: piccoloCastel San Felice, localitA  del comune di SantaAnatolia di Narco, A"" un piccolo borgo fortificato situato sulla sponda destra del fiume Nera, attraversato da antichi percorsi, in parte ancora praticabili, che collegavano i diversi castelli esistenti nella valle con il principale centro di Spoleto."
368,4271844722,1210538101.0,Pozzo della Cava - Orvieto,"Il complesso, con ingresso in via della Cava, si snoda sotto il quartiere piA1 antico di Orvieto"
369,4255366989,1241677837.0,Porta Romana - Amelia,"Porta Romana A"" la piA1 centrale e maestosa delle quattro porte che permettono l'accesso al centro storico ed A"" anche la piA1 moderna delle quattro, l'aspetto attuale risale infatti al sec. XVI quando fu modificata e costruita in travertino."
370,42558603,1241230719.0,Cisterne romane - Amelia,"Le cisterne sono situate sotto l'attuale piazza Matteotti, corrispondente alla piazza pubblica di etA  romana (forum), all'estremitA  settentrionale dell'abitato di Amelia."
371,4255374266,124174289.0,Mura poligonali - Amelia,"La cittA  di Amelia, difesa a nord da uno sperone roccioso, A"" quasi per intero inanellata da possenti ed antichissime Mura Poligonali (VI e IV secolo a.C.)."
372,426956839,120909816.0,Tomba degli Hescanas,"Il sepolcro A"" situato in localitA  Molinella presso Castel Rubello nel comune di Porano, e scavato nel tufo di una piccola collina boscosa, lambita alla base dal torrente Montacchione."
373,4257430941,1233053153.0,Palazzo Pennone - Lugnano in Teverina,"L'edificio, curiosamente tagliato in due dalla Galleria omonima, ha pianta rattangolare e si articola su tre piani."
374,4263458642,1229491585.0,Castello del Poggio - Guardea,"In cima ad una collina, quasi dirimpetto a Guardea Vecchia, A"" situato il castello del Poggiorimasto inalterato per piA1 di mille anni."
375,432759011,1219898418.0,Castello di Reschio,"Si trova al confine del territorio perugino con quello toscano, nel comune di Lisciano Niccone, su una collina a circa 3 Km dalla Statale della Valle del Niccone. Fu costruito prima dell'anno 1000 ed appartenne nel 1200 ai marchesi del Monte."
376,4324832392,1215903379.0,Castello di Lisciano Niccone,"Ha origini molto antiche. Fu costruito infatti sulla cima della collina che sovrasta il paese da Est, intorno al IX-X secolo. Nel 1202, per opera dei marchesi del Monte che lo possedevano, si pose sotto la protezione di Perugia, di cui seguA! le sorti."
377,4272457621,1229549559.0,Area Archeologica di Scoppieto,"Il sito esteso in localitA  Scoppieto, nel comune di Baschi, occupa un pianoro dominante la valle del Tevere, in una zona ricca di giacimenti di argilla, di acqua e terre fertili."
378,4288899588,1292725743.0,Palazzo Comunale - Sellano,Edificio vicino alla chiesa di Santa Maria con assetto ottocentesco ma prospetto cinquecentesco e all'interno tracce di affreschi del XVI sec.
379,4272249737,1212048713.0,Pozzo di San Patrizio,"Al centro di Orvieto, vicino ai giardini che comprendono resti etruschi, si trova il pozzo di San Patrizio, seconda attrazione cittadina dopo il Duomo."
380,431594409,1260161735.0,"Valfabbrica tra arte, cultura e trekking","Valfabbrica tra escursioni naturalistiche, Palio, arte e cultura, il Sentiero francescano della pace e la Via di Francesco"
381,4256193122,1264762264.0,"Terni, la cittǃ�� dell'amore","Terni, la cittA  di San Valentino e della Cascata delle Marmore, offre inaspettate testimonianze di ogni epoca"
382,4262053417,1279004948.0,"Ferentillo, un viaggio tra arte, cultura, sport e avventura","Ferentillo, un viaggio tra arte, cultura, sport e avventura"
383,4335342969,1257887175.0,"Gubbio, la cittǃ�� dei Ceri","A Gubbio vivi la Festa dei Ceri, non perderti l'Albero di Natale piA1 alto del mondo e gusta la tipica crescia"
384,4287740914,1274771351.0,"Trevi, storia, arte e prodotti tipici","Trevi A"" un piccolo borgo medievale arroccato su un colle olivato nella parte centro-orientale dell'Umbria, tra Foligno e Spoleto."
385,4258290222,1276930599.0,"Arrone tra arte, cultura e sport avventura","Arrone, il borgo immerso nell' ambiente naturale incontaminato della Valnerina e del Parco Fluviale del Nera"
386,4274184666,1274317215.0,Basilica di San Salvatore,"La Basilica di San Salvatore A"" un interessantissimo edificio paleocristiano eretto tra la fine del IV secolo e l'inizio del V."
387,4273431284,1274188789.0,Umbria per gli sposi: scoprire Camera Pinta - Spoleto,Un tuffo nell'amore cortese
388,4275512873,1286294102.0,Chiesa di Santa Maria Assunta - Vallo di Nera,"La chiesa di Santa Maria risale a circa il 1176. Agli inizi del Trecento, la chiesa passA2 ai Minori Conventuali. Di fianco, venne costruito il convento di cui si ha notizia fin dal 1336."
389,4265191608,1295259851.0,La Biga - Monteleone di Spoleto,"Il gioiello di Monteleone A"" la c.d.a Biga etruscaa, un antico carro da parata in legno di noce completamente rivestito da lamine di bronzo dorato decorate a sbalzo con applicazione di placche in avorio."
390,4284313874,1275983536.0,Castello di Pissignano,"Il castello di Pissignano, a pianta triangolare, deve il nome al temine latino Pissinianum, cioA"" luogo della piscina, che era posta nei pressi del Tempietto sul Clitunno, accanto alle famose Fonti del Clitunno."
391,4345866808,1220044149.0,Eremo del Buon Riposo,"In un luogo isolato, posto sul monte Citerone, giA  ai tempi di Francesco esisteva un romitorio, costituito da alcune grotte naturali."
392,4278288209,1240612277.0,Concattedrale della Santissima Annunziata - Todi,"Il duomo di Todi A"" intitolato a Maria SS. Annunziata. Fu iniziato nel XII secolo, continuato nel XIII ma completato solo nel XIV secolo."
393,427335647,1273509314.0,Museo archeologico nazionale di Spoleto,"Il Museo archeologico nazionale di Spoleto conserva reperti e testimonianze della ricca storia della cittA  e del territorio, con particolare riguardo alla Valnerina, che con Spoleto ebbe ebbe un rapporto culturale strettissimo."
394,4255438849,1241672346.0,Museo archeologico di Amelia,"La raccolta A"" ospitata nell'ex Collegio Boccarini, in origine convento francescano del XIII- XIV secolo dotato di chiostro a doppio loggiato realizzato nel XVI secolo."
395,4255769818,1241452396.0,Cattedrale di Amelia,"A l'edificio religioso piA1 importante di Amelia e fu eretto sul ""Sacrum Verticem"" della cittA  nell'anno 872. Nel 1629 un vasto incendio distrusse la cattedrale che venne ricostruita in forme barocche."
396,4255652071,1241314883.0,Palazzo Petrignani - Amelia,"Sito nella suggestiva Piazza Marconi, A"" un notevole esempio di edificio nobiliare costruito nel 1500 in stile rinascimentale. L'edificio, rimasto incompleto, fu fatto costruire da Fantino Petrigani il quale conquistA2 posizione nella Curia Papale sotto la protezione di Papa Gregorio XIII."
397,4255682077,1241326204.0,Palazzo Nacci - Amelia,"L'edificio mostra le diverse fasi costruttive, infatti fu iniziato nel XIV secolo, accorpando tre edifici e fu ultimato nel secolo successivo."
398,4249380772,1235464025.0,Presepe de la Penna,"Il presepe si trova in Piazza San Valentino al n.31, vicino alla Chiesa Parrocchiale ed al suo ingresso A"" stato realizzato un magnifico portone, sulle cui ante sono visibili i re Magi e la NativitA ."
399,4271879811,1301256396.0,Santuario di Santa Rita,Il santuario di Santa Rita si trova nella parte piA1 alta del nucleo abitativo di Cascia e si inserisce nel contesto urbano rompendo ogni modulo dimensionale e stilistico.
400,4306777049,1254829996.0,Porta Sant'Angelo,"La porta Sant'Angelo risale al XIII secolo. Sopra la volta d'ingresso si trovano due fenditure, che ospitavano allora i meccanismi di manovra del ponte levatoio, sostituito poi da un ponte in muratura."
402,4283285362,1206663313.0,Chiesa di Santa Maria Vecchia - Ficulle,La bella chiesa di Santa Maria Vecchia si trova subito fuori le mura di Ficulle. Fu laantica parrocchiale fino alla fine del Cinquecento.
403,424232063,1247754917.0,Chiesa di san Giuseppe da Leonessa,"LaOratorio di San Giuseppe da Leonessa, eretto ad Otricoli nel 1761, A"" un elemento qualificante dellaarchitettura settecentesca del centro storico di Otricoli."
404,4335314101,1257935516.0,Palazzo dei Priori - Gubbio,"Attuale sede del Comune, il Palazzo dei Priori (o Pretorio o del PodestA ) occupa il lato orientale di Piazza della Signoria, trovandosi di fronte al conosciuto Palazzo dei Consoli."
405,4255437865,1241661334.0,Chiesa di San Francesco - Amelia,"Nel 1287, stando alle cronache, frate Bartolomeo di Amelia fondA2 la chiesa di San Francesco dedicata inizialmente ai Santi Filippo e Giacomo. I lavori furono condotti da maestranza umbre, come il Menucci di Amelia, il Giovanni Di Nicola di Castel dell'Aquila, tra il 1401 ed il 1406."
406,4282362794,1267226643.0,Chiesa Santa Marina,"Unica navata, ampia, luminosa, con due nicchioni e due cappelle a soffitto altissimo, a travatura a capriata. E' dedicata alla patrona Santa Marina monaca."
407,4273725128,1293635299.0,Eremo della Madonna della Stella - Poggiodomo,"L'eremo della Madonna della Stella si trova in Valle del Noce, presso Roccatamburo, a metA  strada tra Poggiodomo e Cerreto."
408,4311215708,1238882435.0,Fontana Maggiore a Perugia,"Tra i piA1 alti esempi di scultura duecentesca A"" opera di Nicola Pisano e del figlio Giovanni"
409,4287860941,1274736997.0,Complesso Museale di San Francesco di Trevi,Nel museo di San Francesco per scoprire importanti opere d'arte e i segreti della civiltA  dell'ulivo
410,4307655062,1255265052.0,Chiesa di San Paolo - Bastia Umbra,"La Chiesa di San Paolo delle Abbadesse si trova al di fuori del nucleo abitato di Bastia Umbra, oggi annessa al cimitero comunale, costruito nel 1862 ed A"" situata nei pressi della confluenza del torrente Tescio con il fiume Chiascio."
411,4253643548,1275463381.0,Chiesa di San Francesco a Piediluco,Una visita alla chiesa gotica per ricordare il passaggio di San Francesco a Piediluco
412,4342936811,1243465807.0,Santuario Madonna dei Rimedi,Laodierno santuario della Madonna dei Rimedi era laantica pieve extraurbana situata a circa 2 km a sud del centro storico di Pietralunga.
413,4307141458,1260845496.0,Abbazia di San Pietro ad Assisi,"Situato nellaomonima piazza ai margini del centro storico di Assisi, laAbbazia di San Pietro A"" una tappa da non perdere durante una visita in questaarea del territorio umbro. La sua origine benedettina, la particolare facciata, la bellezza dell'interno e la sua atmosfera spirituale ne fanno un tesoro assoluto."
414,4331076716,1235841017.0,Castello di Civitella Ranieri,"Presso Umbertide, in posizione panoramica sulla valle dell'Assino, si colloca il castello di Civitella Ranieri che prende il nome dalla cittadella che Umberto, il figlio di Raniero, fratello del duca Guglielmo di Monferrato, fece costruire in quel luogo nel 1078."
415,4278218433,1240636891.0,"Palazzo del Capitano, Todi","Esempio di architettura civile medievale, Palazzo del Capitano A"" oggi sede del Museo civico Pinacoteca di Todi"
417,4343741187,1216256208.0,Chiesa di Santa Maria e Cappella Bourbon,"Edificata all'inizio del XI secolo, la chiesa presenta una facciata in pietra molto semplice che ne rivela le origini romaniche."
418,4264799442,1248348714.0,Porta Amerina - Montecastrilli,"Caratterizzata da due archi, Porta Amerina A  conosciuta anche come Torre del Belvedere."
419,4330507527,1232658493.0,Chiesa di Santa Croce - Umbertide,"La chiesa di Santa Croce si trova ad Umbertide in piazza San Francesco, al fianco delle chiese di San Francesco e San Bernardino. Sullaarea in cui sorge esisteva giA  nel XIII secolo una piccola chiesa dedicata ai Santi Pietro e Paolo, che doveva fungere da oratorio per la confraternita dei Disciplinati di Santa Maria."
420,4339096463,1274541835.0,Eremo di San Girolamo,"Nei pressi del borgo di Pascelupo si trova lo splendido Eremo dedicato a San Girolamo, appartenente alla Congregazione degli Eremiti Camaldolesi di Monte Corona"
421,4311066666,1240914178.0,Chiesa di San Bevignate,"La chiesa di San Bevignate si trova alle porte di Perugia, in via E. Da Pozzo, di fronte al cimitero monumentale."
422,4269111166,125465743.0,Palazzo Cesi,"Tra i feudi e le proprietA  che la nobile famiglia Cesi acquisisce nei centri in cui risiede, nel Lazio e in Umbria, spicca la residenza di Acquasparta, sicuramente la piA1 illustre e importante."
423,4251398688,125203627.0,Rocca albornoziana a Narni,"La Rocca albornoziana si erge in imponente su Narni e sulle Gole del Nera, circondata da una rigogliosa vegetazione."
424,4251911199,1251467343.0,Museo della cittǃ�� e del territorio in Palazzo Eroli a Narni,"Il Museo della cittA  e del territorio si colloca nel centro storico di Narni, alle spalle del Palazzo Comunale."
427,4311247184,1238939039.0,Cattedrale di San Lorenzo,La cattedrale di San Lorenzo si trova nel centro storico di Perugia in piazza IV Novembre di cui definisce il lato settentrionale.
428,4299498019,1258289776.0,Cipolla di Cannara,"Cannara, area limitrofa ad Assisi storicamente vocata alla coltivazione delle cipolle, A"" luogo dove ancora oggi resistono usi e costumi strettamente legati a questo particolare prodotto"
429,4273767432,1273522192.0,Torre dell'Olio a Spoleto,Nel centro storico di Spoleto laantico monumento di origine duecentesca domina la cittA  con la sua austera e primitiva bellezza
430,4289973669,1243601772.0,Chiesa di San Michele Arcangelo - Collazzone,"La chiesa di San Michele Arcangelo si trova lungo l'attuale corso Vittorio Emanuele III, l'antico decumanus vicus del castrum, al centro di Collazzone."
431,4271957867,1301435603.0,Collegiata di Santa Maria - Cascia,"La collegiata di Santa Maria si trova a Cascia entro il perimetro murato, accanto alla porta Leonina."
